location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,stringency_index,population
United States,2021-10-25,45113499,0,735814,0,424775476,220582456,52.19,338289856
United States,2021-10-26,45113499,0,735814,0,426352164,220873196,52.18,338289856
United States,2021-10-27,45113499,0,735814,0,427987962,221172665,52.18,338289856
United States,2021-10-28,45113499,0,735814,0,429611718,221461690,52.17,338289856
United States,2021-10-29,45113499,0,735814,0,431416044,221780428,52.17,338289856
United States,2021-10-30,45113499,0,735814,0,432241418,221942926,52.17,338289856
United States,2021-10-31,45639685,526186,744729,8915,432682634,222040977,52.17,338289856
United States,2021-11-01,45639685,0,744729,0,434188925,222321422,52.16,338289856
United States,2021-11-02,45639685,0,744729,0,435706739,222598916,52.16,338289856
United States,2021-11-03,45639685,0,744729,0,437292792,222905601,52.15,338289856
United States,2021-11-04,45639685,0,744729,0,438952515,223251430,52.15,338289856
United States,2021-11-05,45639685,0,744729,0,440891789,223701896,52.15,338289856
United States,2021-11-06,45639685,0,744729,0,441943005,224094052,52.14,338289856
United States,2021-11-07,46149896,510211,752136,7407,442506916,224322708,52.14,338289856
United States,2021-11-08,46149896,0,752136,0,443990754,224791913,49.92,338289856
United States,2021-11-09,46149896,0,752136,0,445649609,225311351,49.92,338289856
United States,2021-11-10,46149896,0,752136,0,447446421,225884692,49.91,338289856
United States,2021-11-11,46149896,0,752136,0,449064472,226431418,49.9,338289856
United States,2021-11-12,46149896,0,752136,0,451077281,227068199,49.89,338289856
United States,2021-11-13,46149896,0,752136,0,452265771,227604657,49.89,338289856
United States,2021-11-14,46707076,557180,759665,7529,452850774,227844476,49.89,338289856
United States,2021-11-15,46707076,0,759665,0,454422505,228300291,49.88,338289856
United States,2021-11-16,46707076,0,759665,0,456125159,228784016,51.55,338289856
United States,2021-11-17,46707076,0,759665,0,457907050,229286851,51.54,338289856
United States,2021-11-18,46707076,0,759665,0,459716905,229789168,51.53,338289856
United States,2021-11-19,46707076,0,759665,0,461818190,230368064,51.53,338289856
United States,2021-11-20,46707076,0,759665,0,463065911,230826014,51.52,338289856
United States,2021-11-21,47383952,676876,769941,10276,463719983,231031022,51.52,338289856
United States,2021-11-22,47383952,0,769941,0,465557452,231514566,51.51,338289856
United States,2021-11-23,47383952,0,769941,0,467367157,231999057,51.51,338289856
United States,2021-11-24,47383952,0,769941,0,468770932,232396688,51.5,338289856
United States,2021-11-25,47383952,0,769941,0,468800525,232405512,51.5,338289856
United States,2021-11-26,47383952,0,769941,0,470022050,232712999,51.5,338289856
United States,2021-11-27,47383952,0,769941,0,470925809,232927824,54.86,338289856
United States,2021-11-28,47976346,592394,775631,5690,471524229,233066603,54.86,338289856
United States,2021-11-29,47976346,0,775631,0,473209140,233412474,54.85,338289856
United States,2021-11-30,47976346,0,775631,0,475161508,233810596,48.68,338289856
United States,2021-12-01,47976346,0,775631,0,477370837,234264679,48.66,338289856
United States,2021-12-02,47976346,0,775631,0,479568318,234705085,48.65,338289856
United States,2021-12-03,47976346,0,775631,0,482047790,235184112,48.63,338289856
United States,2021-12-04,47976346,0,775631,0,483549682,235479259,48.61,338289856
United States,2021-12-05,48727363,751017,783935,8304,484289046,235641697,48.6,338289856
United States,2021-12-06,48727363,0,783935,0,486144144,236023505,48.59,338289856
United States,2021-12-07,48727363,0,783935,0,488077793,236419094,48.58,338289856
United States,2021-12-08,48727363,0,783935,0,490027226,236818857,48.57,338289856
United States,2021-12-09,48727363,0,783935,0,491975536,237214719,48.55,338289856
United States,2021-12-10,48727363,0,783935,0,494116999,237632372,48.54,338289856
United States,2021-12-11,48727363,0,783935,0,495387747,237894122,48.53,338289856
United States,2021-12-12,49562332,834969,792521,8586,496026495,238043102,48.52,338289856
United States,2021-12-13,49562332,0,792521,0,497661346,238382814,48.51,338289856
United States,2021-12-14,49562332,0,792521,0,499402632,238743574,48.5,338289856
United States,2021-12-15,49562332,0,792521,0,501144913,239115179,48.49,338289856
United States,2021-12-16,49562332,0,792521,0,502854525,239498074,48.49,338289856
United States,2021-12-17,49562332,0,792521,0,504815550,239923772,48.48,338289856
United States,2021-12-18,49562332,0,792521,0,505947076,240206182,48.47,338289856
United States,2021-12-19,50461441,899109,801586,9065,506593781,240372099,48.47,338289856
United States,2021-12-20,50461441,0,801586,0,508454369,240806068,48.46,338289856
United States,2021-12-21,50461441,0,801586,0,510447413,241264293,48.45,338289856
United States,2021-12-22,50461441,0,801586,0,512331805,241704145,48.44,338289856
United States,2021-12-23,50461441,0,801586,0,513808865,242066720,48.43,338289856
United States,2021-12-24,50461441,0,801586,0,514192705,242167663,48.43,338289856
United States,2021-12-25,50461441,0,801586,0,514199722,242169779,48.43,338289856
United States,2021-12-26,51878860,1417419,812587,11001,514683134,242298905,48.43,338289856
United States,2021-12-27,51878860,0,812587,0,516223913,242687292,51.2,338289856
United States,2021-12-28,51878860,0,812587,0,517933952,243116377,51.19,338289856
United States,2021-12-29,51878860,0,812587,0,519626497,243545897,51.18,338289856
United States,2021-12-30,51878860,0,812587,0,521176784,243944661,51.18,338289856
United States,2021-12-31,51878860,0,812587,0,521797692,244104717,47.65,338289856
United States,2022-01-01,51878860,0,812587,0,521918004,244139023,47.65,338289856
United States,2022-01-02,54590898,2712038,821733,9146,522418645,244273172,47.64,338289856
United States,2022-01-03,54590898,0,821733,0,523671276,244609148,47.63,338289856
United States,2022-01-04,54590898,0,821733,0,525094724,244974854,47.62,338289856
United States,2022-01-05,54590898,0,821733,0,526556546,245348202,47.61,338289856
United States,2022-01-06,54590898,0,821733,0,528030730,245715353,47.6,338289856
United States,2022-01-07,54590898,0,821733,0,529692905,246110061,47.59,338289856
United States,2022-01-08,54590898,0,821733,0,530748218,246380743,47.57,338289856
United States,2022-01-09,59273795,4682897,833449,11716,531249385,246520085,47.57,338289856
United States,2022-01-10,59273795,0,833449,0,532518009,246845760,47.56,338289856
United States,2022-01-11,59273795,0,833449,0,533834532,247179156,47.55,338289856
United States,2022-01-12,59273795,0,833449,0,535157096,247514197,47.54,338289856
United States,2022-01-13,59273795,0,833449,0,536459113,247846001,47.53,338289856
United States,2022-01-14,59273795,0,833449,0,537939916,248219780,47.52,338289856
United States,2022-01-15,59273795,0,833449,0,538735091,248442969,47.51,338289856
United States,2022-01-16,64924728,5650933,847829,14380,539128831,248547760,47.51,338289856
United States,2022-01-17,64924728,0,847829,0,539959879,248759841,47.5,338289856
United States,2022-01-18,64924728,0,847829,0,540967964,249010753,47.49,338289856
United States,2022-01-19,64924728,0,847829,0,541956732,249257365,45.7,338289856
United States,2022-01-20,64924728,0,847829,0,542902164,249493941,45.69,338289856
United States,2022-01-21,64924728,0,847829,0,543995187,249767751,45.68,338289856
United States,2022-01-22,64924728,0,847829,0,544621478,249938020,45.68,338289856
United States,2022-01-23,69967616,5042888,864137,16308,544955362,250027965,45.67,338289856
United States,2022-01-24,69967616,0,864137,0,545759030,250229011,45.66,338289856
United States,2022-01-25,69967616,0,864137,0,546569635,250430463,45.65,338289856
United States,2022-01-26,69967616,0,864137,0,547369589,250628724,45.64,338289856
United States,2022-01-27,69967616,0,864137,0,548167302,250824465,45.63,338289856
United States,2022-01-28,69967616,0,864137,0,549131881,251052040,45.62,338289856
United States,2022-01-29,69967616,0,864137,0,549605781,251171015,45.61,338289856
United States,2022-01-30,73756878,3789262,882540,18403,549872736,251242366,45.61,338289856
United States,2022-01-31,73756878,0,882540,0,550509505,251400429,45.6,338289856
United States,2022-02-01,73756878,0,882540,0,551133326,251548803,45.59,338289856
United States,2022-02-02,73756878,0,882540,0,551712410,251692611,45.58,338289856
United States,2022-02-03,73756878,0,882540,0,552239065,251821044,45.57,338289856
United States,2022-02-04,73756878,0,882540,0,552902416,251972926,45.56,338289856
United States,2022-02-05,73756878,0,882540,0,553345385,252081096,45.55,338289856
United States,2022-02-06,75945588,2188710,901194,18654,553560912,252139748,45.54,338289856
United States,2022-02-07,75945588,0,901194,0,554050086,252267820,45.54,338289856
United States,2022-02-08,75945588,0,901194,0,554557634,252393784,45.53,338289856
United States,2022-02-09,75945588,0,901194,0,555075095,252523947,45.52,338289856
United States,2022-02-10,75945588,0,901194,0,555590555,252652400,45.51,338289856
United States,2022-02-11,75945588,0,901194,0,556220255,252803115,45.5,338289856
United States,2022-02-12,75945588,0,901194,0,556569334,252892515,45.49,338289856
United States,2022-02-13,77167700,1222112,918744,17550,556723665,252934964,45.49,338289856
United States,2022-02-14,77167700,0,918744,0,557069849,253023791,45.48,338289856
United States,2022-02-15,77167700,0,918744,0,557476940,253124550,45.48,338289856
United States,2022-02-16,77167700,0,918744,0,557896546,253227756,45.47,338289856
United States,2022-02-17,77167700,0,918744,0,558309529,253327169,45.46,338289856
United States,2022-02-18,77167700,0,918744,0,558841815,253451072,45.45,338289856
United States,2022-02-19,77167700,0,918744,0,559126887,253525221,45.45,338289856
United States,2022-02-20,77875856,708156,934116,15372,559282790,253567361,45.45,338289856
United States,2022-02-21,77875856,0,934116,0,559603106,253646868,45.44,338289856
United States,2022-02-22,77875856,0,934116,0,559960737,253737491,45.43,338289856
United States,2022-02-23,77875856,0,934116,0,560308460,253824796,45.43,338289856
United States,2022-02-24,77875856,0,934116,0,560642108,253907580,45.42,338289856
United States,2022-02-25,77875856,0,934116,0,561041040,254003277,45.41,338289856
United States,2022-02-26,77875856,0,934116,0,561286587,254068181,45.41,338289856
United States,2022-02-27,78334128,458272,947162,13046,561411021,254102085,45.41,338289856
United States,2022-02-28,78334128,0,947162,0,561731241,254178133,37.1,338289856
United States,2022-03-01,78334128,0,947162,0,562016477,254246658,37.1,338289856
United States,2022-03-02,78334128,0,947162,0,562278498,254313106,37.09,338289856
United States,2022-03-03,78334128,0,947162,0,562536557,254377907,34.65,338289856
United States,2022-03-04,78334128,0,947162,0,562860566,254457195,34.64,338289856
United States,2022-03-05,78334128,0,947162,0,563044675,254506584,34.64,338289856
United States,2022-03-06,78666637,332509,956840,9678,563134718,254532794,34.64,338289856
United States,2022-03-07,78666637,0,956840,0,563349201,254589647,34.63,338289856
United States,2022-03-08,78666637,0,956840,0,563566957,254644752,34.63,338289856
United States,2022-03-09,78666637,0,956840,0,563783622,254700702,34.62,338289856
United States,2022-03-10,78666637,0,956840,0,564000370,254755409,34.62,338289856
United States,2022-03-11,78666637,0,956840,0,564263628,254819594,34.61,338289856
United States,2022-03-12,78666637,0,956840,0,564407241,254858813,34.61,338289856
United States,2022-03-13,78900969,234332,965446,8606,564482230,254880482,34.6,338289856
United States,2022-03-14,78900969,0,965446,0,564680597,254932186,34.6,338289856
United States,2022-03-15,78900969,0,965446,0,564888705,254985011,34.6,338289856
United States,2022-03-16,78900969,0,965446,0,565100185,255039568,38.31,338289856
United States,2022-03-17,78900969,0,965446,0,565301461,255090393,38.31,338289856
United States,2022-03-18,78900969,0,965446,0,565558018,255153301,38.31,338289856
United States,2022-03-19,78900969,0,965446,0,565704746,255192370,38.3,338289856
United States,2022-03-20,79109709,208740,968691,3245,565781754,255215101,38.3,338289856
United States,2022-03-21,79109709,0,968691,0,565973887,255267138,38.3,338289856
United States,2022-03-22,79109709,0,968691,0,566159708,255315419,38.29,338289856
United States,2022-03-23,79109709,0,968691,0,566355586,255368147,38.29,338289856
United States,2022-03-24,79109709,0,968691,0,566547055,255421101,38.28,338289856
United States,2022-03-25,79109709,0,968691,0,566782151,255483048,38.28,338289856
United States,2022-03-26,79109709,0,968691,0,566907330,255517169,38.27,338289856
United States,2022-03-27,79303178,193469,973682,4991,566972545,255535508,38.27,338289856
United States,2022-03-28,79303178,0,973682,0,567147602,255585829,38.27,338289856
United States,2022-03-29,79303178,0,973682,0,567347383,255632458,38.26,338289856
United States,2022-03-30,79303178,0,973682,0,567752614,255692531,29.88,338289856
United States,2022-03-31,79303178,0,973682,0,568312182,255767644,29.87,338289856
United States,2022-04-01,79303178,0,973682,0,568979449,255846364,29.87,338289856
United States,2022-04-02,79303178,0,973682,0,569327368,255891389,29.87,338289856
United States,2022-04-03,79497642,194464,977854,4172,569538505,255919851,29.86,338289856
United States,2022-04-04,79497642,0,977854,0,570102675,255989185,29.86,338289856
United States,2022-04-05,79497642,0,977854,0,570662195,256052109,29.86,338289856
United States,2022-04-06,79497642,0,977854,0,571244170,256116661,29.85,338289856
United States,2022-04-07,79497642,0,977854,0,571832114,256180941,29.85,338289856
United States,2022-04-08,79497642,0,977854,0,572511686,256253160,29.84,338289856
United States,2022-04-09,79497642,0,977854,0,572852561,256296531,29.84,338289856
United States,2022-04-10,79698834,201192,981321,3467,573050619,256323660,29.84,338289856
United States,2022-04-11,79698834,0,981321,0,573635515,256386936,29.84,338289856
United States,2022-04-12,79698834,0,981321,0,574255670,256451548,29.83,338289856
United States,2022-04-13,79698834,0,981321,0,574843355,256516847,29.83,338289856
United States,2022-04-14,79698834,0,981321,0,575437749,256582962,29.83,338289856
United States,2022-04-15,79698834,0,981321,0,576010808,256649738,29.82,338289856
United States,2022-04-16,79698834,0,981321,0,576272817,256686335,29.82,338289856
United States,2022-04-17,79946773,247939,984444,3123,576333501,256698250,29.82,338289856
United States,2022-04-18,79946773,0,984444,0,576853355,256757667,29.82,338289856
United States,2022-04-19,79946773,0,984444,0,577401120,256819096,29.81,338289856
United States,2022-04-20,79946773,0,984444,0,577942563,256879431,29.81,338289856
United States,2022-04-21,79946773,0,984444,0,578452888,256937564,27.96,338289856
United States,2022-04-22,79946773,0,984444,0,578954304,256994245,27.95,338289856
United States,2022-04-23,79946773,0,984444,0,579217040,257030723,27.95,338289856
United States,2022-04-24,80247494,300721,986887,2443,579352566,257051474,27.95,338289856
United States,2022-04-25,80247494,0,986887,0,579784139,257101470,27.94,338289856
United States,2022-04-26,80247494,0,986887,0,580244877,257153544,27.94,338289856
United States,2022-04-27,80247494,0,986887,0,580724865,257207671,27.94,338289856
United States,2022-04-28,80247494,0,986887,0,581208935,257262411,27.93,338289856
United States,2022-04-29,80247494,0,986887,0,581725064,257320642,27.93,338289856
United States,2022-04-30,80247494,0,986887,0,581969320,257354554,27.93,338289856
United States,2022-05-01,80626043,378549,989129,2242,582105667,257375268,27.93,338289856
United States,2022-05-02,80626043,0,989129,0,582501777,257422943,27.92,338289856
United States,2022-05-03,80626043,0,989129,0,582926063,257472798,27.92,338289856
United States,2022-05-04,80626043,0,989129,0,583347637,257522985,27.92,338289856
United States,2022-05-05,80626043,0,989129,0,583762706,257571868,27.91,338289856
United States,2022-05-06,80626043,0,989129,0,584220928,257625944,27.91,338289856
United States,2022-05-07,80626043,0,989129,0,584429134,257655818,27.91,338289856
United States,2022-05-08,81091701,465658,991770,2641,584521044,257671645,27.91,338289856
United States,2022-05-09,81091701,0,991770,0,584914317,257718709,27.9,338289856
United States,2022-05-10,81091701,0,991770,0,585340252,257769523,27.9,338289856
United States,2022-05-11,81091701,0,991770,0,585767899,257820181,26.51,338289856
United States,2022-05-12,81091701,0,991770,0,586205590,257870755,26.51,338289856
United States,2022-05-13,81091701,0,991770,0,586682307,257927681,26.51,338289856
United States,2022-05-14,81091701,0,991770,0,586923096,257960735,26.51,338289856
United States,2022-05-15,81696656,604955,993736,1966,587055539,257980848,26.51,338289856
United States,2022-05-16,81696656,0,993736,0,587445897,258030423,26.5,338289856
United States,2022-05-17,81696656,0,993736,0,587859971,258082422,26.5,338289856
United States,2022-05-18,81696656,0,993736,0,588284128,258135277,26.5,338289856
United States,2022-05-19,81696656,0,993736,0,588728821,258188524,26.49,338289856
United States,2022-05-20,81696656,0,993736,0,589245260,258248609,26.49,338289856
United States,2022-05-21,81696656,0,993736,0,589517170,258283022,26.49,338289856
United States,2022-05-22,82431151,734495,995817,2081,589672496,258304471,26.49,338289856
United States,2022-05-23,82431151,0,995817,0,590113345,258357784,26.49,338289856
United States,2022-05-24,82431151,0,995817,0,590545030,258409714,26.48,338289856
United States,2022-05-25,82431151,0,995817,0,590964490,258461238,26.48,338289856
United States,2022-05-26,82431151,0,995817,0,591370905,258511096,26.48,338289856
United States,2022-05-27,82431151,0,995817,0,591821297,258566207,26.48,338289856
United States,2022-05-28,82431151,0,995817,0,592023979,258593533,26.48,338289856
United States,2022-05-29,83171871,740720,998446,2629,592137372,258610853,26.47,338289856
United States,2022-05-30,83171871,0,998446,0,592169657,258616712,26.47,338289856
United States,2022-05-31,83171871,0,998446,0,592549109,258666941,26.47,338289856
United States,2022-06-01,83171871,0,998446,0,592925569,258716058,26.47,338289856
United States,2022-06-02,83171871,0,998446,0,593289019,258762735,26.47,338289856
United States,2022-06-03,83171871,0,998446,0,593693735,258814429,26.46,338289856
United States,2022-06-04,83171871,0,998446,0,593887053,258841367,26.46,338289856
United States,2022-06-05,83847498,675627,1000425,1979,593994792,258858400,32.02,338289856
United States,2022-06-06,83847498,0,1000425,0,594316453,258903578,32.02,338289856
United States,2022-06-07,83847498,0,1000425,0,594637210,258947751,32.02,338289856
United States,2022-06-08,83847498,0,1000425,0,594961848,258992634,32.01,338289856
United States,2022-06-09,83847498,0,1000425,0,595276977,259036275,32.01,338289856
United States,2022-06-10,83847498,0,1000425,0,595626439,259083631,32.01,338289856
United States,2022-06-11,83847498,0,1000425,0,595789983,259108833,32.01,338289856
United States,2022-06-12,84588542,741044,1002709,2284,595877362,259124284,32.01,338289856
United States,2022-06-13,84588542,0,1002709,0,596148394,259164664,32,338289856
United States,2022-06-14,84588542,0,1002709,0,596428503,259206676,32,338289856
United States,2022-06-15,84588542,0,1002709,0,596713598,259247821,32,338289856
United States,2022-06-16,84588542,0,1002709,0,596996739,259289013,32,338289856
United States,2022-06-17,84588542,0,1002709,0,597297646,259332537,32,338289856
United States,2022-06-18,84588542,0,1002709,0,597429806,259355159,32,338289856
United States,2022-06-19,85260798,672256,1004911,2202,597492627,259366956,32,338289856
United States,2022-06-20,85260798,0,1004911,0,597728913,259403925,31.99,338289856
United States,2022-06-21,85260798,0,1004911,0,597999848,259455361,31.99,338289856
United States,2022-06-22,85260798,0,1004911,0,598287185,259519097,31.99,338289856
United States,2022-06-23,85260798,0,1004911,0,598574623,259588973,31.99,338289856
United States,2022-06-24,85260798,0,1004911,0,598885852,259667837,31.99,338289856
United States,2022-06-25,85260798,0,1004911,0,599049651,259729709,31.99,338289856
United States,2022-06-26,85970435,709637,1007412,2501,599129200,259754754,31.99,338289856
United States,2022-06-27,85970435,0,1007412,0,599383974,259822014,31.98,338289856
United States,2022-06-28,85970435,0,1007412,0,599652426,259893532,31.98,338289856
United States,2022-06-29,85970435,0,1007412,0,599926759,259968428,31.98,338289856
United States,2022-06-30,85970435,0,1007412,0,600209859,260045532,31.98,338289856
United States,2022-07-01,85970435,0,1007412,0,600491056,260119122,31.98,338289856
United States,2022-07-02,85970435,0,1007412,0,600605915,260150401,31.98,338289856
United States,2022-07-03,86744207,773772,1010054,2642,600665121,260165261,31.98,338289856
United States,2022-07-04,86744207,0,1010054,0,600678310,260169229,31.98,338289856
United States,2022-07-05,86744207,0,1010054,0,600931387,260234289,31.97,338289856
United States,2022-07-06,86744207,0,1010054,0,601198869,260303367,31.97,338289856
United States,2022-07-07,86744207,0,1010054,0,601473370,260372741,31.97,338289856
United States,2022-07-08,86744207,0,1010054,0,601781861,260446860,30.76,338289856
United States,2022-07-09,86744207,0,1010054,0,601929618,260486532,30.76,338289856
United States,2022-07-10,87487976,743769,1012508,2454,602008303,260507798,30.76,338289856
United States,2022-07-11,87487976,0,1012508,0,602279526,260567830,30.76,338289856
United States,2022-07-12,87487976,0,1012508,0,602582714,260635837,30.76,338289856
United States,2022-07-13,87487976,0,1012508,0,602930737,260706207,30.76,338289856
United States,2022-07-14,87487976,0,1012508,0,603299076,260779070,30.75,338289856
United States,2022-07-15,87487976,0,1012508,0,603716134,260858543,30.75,338289856
United States,2022-07-16,87487976,0,1012508,0,603930168,260899928,30.75,338289856
United States,2022-07-17,88376205,888229,1015293,2785,604046436,260921546,30.75,338289856
United States,2022-07-18,88376205,0,1015293,0,604408072,260989080,30.75,338289856
United States,2022-07-19,88376205,0,1015293,0,604769565,261060219,30.75,338289856
United States,2022-07-20,88376205,0,1015293,0,605115695,261129447,30.75,338289856
United States,2022-07-21,88376205,0,1015293,0,605481860,261199454,30.74,338289856
United States,2022-07-22,88376205,0,1015293,0,605897195,261274291,30.74,338289856
United States,2022-07-23,88376205,0,1015293,0,606099785,261313331,30.74,338289856
United States,2022-07-24,89284900,908695,1018480,3187,606199644,261332967,30.74,338289856
United States,2022-07-25,89284900,0,1018480,0,606511647,261394931,30.74,338289856
United States,2022-07-26,89284900,0,1018480,0,606834201,261459743,30.74,338289856
United States,2022-07-27,89284900,0,1018480,0,607144582,261522604,30.73,338289856
United States,2022-07-28,89284900,0,1018480,0,607453044,261585000,30.73,338289856
United States,2022-07-29,89284900,0,1018480,0,607777244,261650102,30.73,338289856
United States,2022-07-30,89284900,0,1018480,0,607918011,261681409,30.73,338289856
United States,2022-07-31,90232883,947983,1021593,3113,607987438,261697671,30.73,338289856
United States,2022-08-01,90232883,0,1021593,0,608231492,261752264,30.73,338289856
United States,2022-08-02,90232883,0,1021593,0,608490580,261810070,32.58,338289856
United States,2022-08-03,90232883,0,1021593,0,608744254,261867667,32.57,338289856
United States,2022-08-04,90232883,0,1021593,0,608993926,261924407,32.57,338289856
United States,2022-08-05,90232883,0,1021593,0,609261617,261984042,32.57,338289856
United States,2022-08-06,90232883,0,1021593,0,609386096,262013263,32.57,338289856
United States,2022-08-07,91020934,788051,1024854,3261,609450014,262028289,32.57,338289856
United States,2022-08-08,91020934,0,1024854,0,609670908,262079090,32.57,338289856
United States,2022-08-09,91020934,0,1024854,0,609899676,262131586,32.57,338289856
United States,2022-08-10,91020934,0,1024854,0,610114731,262182022,32.56,338289856
United States,2022-08-11,91020934,0,1024854,0,610332958,262234060,32.56,338289856
United States,2022-08-12,91020934,0,1024854,0,610572962,262289468,32.56,338289856
United States,2022-08-13,91020934,0,1024854,0,610680157,262316042,32.56,338289856
United States,2022-08-14,91722552,701618,1028296,3442,610733034,262329900,32.56,338289856
United States,2022-08-15,91722552,0,1028296,0,610930659,262376368,32.56,338289856
United States,2022-08-16,91722552,0,1028296,0,611135493,262425050,32.56,338289856
United States,2022-08-17,91722552,0,1028296,0,611337776,262473122,24.22,338289856
United States,2022-08-18,91722552,0,1028296,0,611532626,262520569,24.22,338289856
United States,2022-08-19,91722552,0,1028296,0,611745904,262571910,24.22,338289856
United States,2022-08-20,91722552,0,1028296,0,611833778,262594322,24.22,338289856
United States,2022-08-21,92367477,644925,1031527,3231,611877494,262606068,24.22,338289856
United States,2022-08-22,92367477,0,1031527,0,612044423,262647620,24.21,338289856
United States,2022-08-23,92367477,0,1031527,0,612220949,262691350,24.21,338289856
United States,2022-08-24,92367477,0,1031527,0,612395636,262734781,24.21,338289856
United States,2022-08-25,92367477,0,1031527,0,612566835,262778560,24.21,338289856
United States,2022-08-26,92367477,0,1031527,0,612747240,262823807,24.21,338289856
United States,2022-08-27,92367477,0,1031527,0,612825521,262844438,24.21,338289856
United States,2022-08-28,92977806,610329,1034748,3221,612863903,262854932,24.21,338289856
United States,2022-08-29,92977806,0,1034748,0,613005369,262890496,24.21,338289856
United States,2022-08-30,92977806,0,1034748,0,613153914,262929317,24.2,338289856
United States,2022-08-31,92977806,0,1034748,0,613288488,262965429,24.2,338289856
United States,2022-09-01,92977806,0,1034748,0,613387308,262996533,24.2,338289856
United States,2022-09-02,92977806,0,1034748,0,613477812,263027441,24.2,338289856
United States,2022-09-03,92977806,0,1034748,0,613534191,263040682,24.2,338289856
United States,2022-09-04,93558169,580363,1037838,3090,613577190,263049702,24.2,338289856
United States,2022-09-05,93558169,0,1037838,0,613590568,263053584,24.2,338289856
United States,2022-09-06,93558169,0,1037838,0,613768601,263090028,24.2,338289856
United States,2022-09-07,93558169,0,1037838,0,614169956,263143814,24.2,338289856
United States,2022-09-08,93558169,0,1037838,0,614602333,263199414,24.2,338289856
United States,2022-09-09,93558169,0,1037838,0,615168648,263266289,24.19,338289856
United States,2022-09-10,93558169,0,1037838,0,615488045,263301753,24.19,338289856
United States,2022-09-11,94007678,449509,1040463,2625,615691059,263324442,24.19,338289856
United States,2022-09-12,94007678,0,1040463,0,616243845,263384394,24.19,338289856
United States,2022-09-13,94007678,0,1040463,0,616779522,263442745,24.19,338289856
United States,2022-09-14,94007678,0,1040463,0,617356244,263503854,24.18,338289856
United States,2022-09-15,94007678,0,1040463,0,617940516,263566364,24.18,338289856
United States,2022-09-16,94007678,0,1040463,0,618646280,263639809,24.18,338289856
United States,2022-09-17,94007678,0,1040463,0,618986490,263676258,24.18,338289856
United States,2022-09-18,94414579,406901,1043362,2899,619181453,263698609,24.18,338289856
United States,2022-09-19,94414579,0,1043362,0,619799773,263761797,24.17,338289856
United States,2022-09-20,94414579,0,1043362,0,620430242,263824792,24.17,338289856
United States,2022-09-21,94414579,0,1043362,0,621118372,263892277,24.17,338289856
United States,2022-09-22,94414579,0,1043362,0,621800988,263959404,24.17,338289856
United States,2022-09-23,94414579,0,1043362,0,622616170,264038831,24.16,338289856
United States,2022-09-24,94414579,0,1043362,0,622997168,264077206,24.16,338289856
United States,2022-09-25,94783304,368725,1046067,2705,623214027,264100436,24.16,338289856
United States,2022-09-26,94783304,0,1046067,0,623929765,264168072,24.16,338289856
United States,2022-09-27,94783304,0,1046067,0,624640495,264234462,24.16,338289856
United States,2022-09-28,94783304,0,1046067,0,625374865,264303444,24.15,338289856
United States,2022-09-29,94783304,0,1046067,0,626094074,264370784,24.15,338289856
United States,2022-09-30,94783304,0,1046067,0,626922109,264446649,24.15,338289856
United States,2022-10-01,94783304,0,1046067,0,627301508,264482172,24.15,338289856
United States,2022-10-02,95104538,321234,1049049,2982,627510797,264503867,24.15,338289856
United States,2022-10-03,95104538,0,1049049,0,628231741,264569896,24.15,338289856
United States,2022-10-04,95104538,0,1049049,0,628959450,264635578,24.14,338289856
United States,2022-10-05,95104538,0,1049049,0,629757129,264707575,24.14,338289856
United States,2022-10-06,95104538,0,1049049,0,630535128,264778314,24.14,338289856
United States,2022-10-07,95104538,0,1049049,0,631412942,264857570,24.13,338289856
United States,2022-10-08,95104538,0,1049049,0,631823057,264895795,24.13,338289856
United States,2022-10-09,95385122,280584,1051609,2560,632045454,264919112,24.13,338289856
United States,2022-10-10,95385122,0,1051609,0,632787018,264984408,24.13,338289856
United States,2022-10-11,95385122,0,1051609,0,633550560,265051698,24.13,338289856
United States,2022-10-12,95385122,0,1051609,0,634374623,265126257,24.12,338289856
United States,2022-10-13,95385122,0,1051609,0,635159624,265198009,24.12,338289856
United States,2022-10-14,95385122,0,1051609,0,636051522,265278783,24.12,338289856
United States,2022-10-15,95385122,0,1051609,0,636439029,265315658,24.12,338289856
United States,2022-10-16,95636402,251280,1053883,2274,636652216,265338561,24.12,338289856
United States,2022-10-17,95636402,0,1053883,0,637416156,265410205,24.11,338289856
United States,2022-10-18,95636402,0,1053883,0,638178731,265479963,24.11,338289856
United States,2022-10-19,95636402,0,1053883,0,638977419,265554644,24.11,338289856
United States,2022-10-20,95636402,0,1053883,0,639747912,265626542,24.11,338289856
United States,2022-10-21,95636402,0,1053883,0,640605372,265705745,24.1,338289856
United States,2022-10-22,95636402,0,1053883,0,640990400,265742050,24.1,338289856
United States,2022-10-23,95920136,283734,1056838,2955,641199944,265764364,24.1,338289856
United States,2022-10-24,95920136,0,1056838,0,641947260,265833375,24.1,338289856
United States,2022-10-25,95920136,0,1056838,0,642715816,265903405,24.1,338289856
United States,2022-10-26,95920136,0,1056838,0,643560650,265980325,24.09,338289856
United States,2022-10-27,95920136,0,1056838,0,644349693,266052066,24.09,338289856
United States,2022-10-28,95920136,0,1056838,0,645210369,266129275,24.09,338289856
United States,2022-10-29,95920136,0,1056838,0,645582174,266163628,24.09,338289856
